Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,curator note,definition,definition source,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/coverage,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/relation,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/elements/1.1/type,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres in at all times,is allocated id range,is denotator type,material basis of at all times,may be identical to,OBO foundry unique label,ontology term requester,part of continuant at some time,part of occurrent,participates in at some time,realized in,realizes,scheduled for obsoletion on or after,term editor,term replaced by,term tracker item
http://purl.obolibrary.org/obo/MF_0000033,mental disposition,,A mental disposition is a bodily disposition that is realized in a mental process. ,false,,,http://purl.obolibrary.org/obo/MF_0000032,,,,,,A mental disposition is a bodily disposition that is realized in a mental process. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000033,,,,,,,,,,,,,,,,,,,,,,,,,,mental disposition,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0002126,instrumental aggressive behavior,,"Aggressive behavior directed towards obtaining some goal, considered to be a learned response to a situation.",false,,,http://purl.obolibrary.org/obo/GO_0002118,,,,,,"Aggressive behavior directed towards obtaining some goal, considered to be a learned response to a situation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002126,,,,,,,,,,,,,,,,,,,,,,,,,,instrumental aggressive behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044479,envenomation resulting in modulation of mast cell degranulation in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of blood mast cell degranulation in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant modulation of blood mast cell degranulation in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044479,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of mast cell degranulation in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000203,personality trait,,A personality trait is an individual disposition or predisposition that forms part of an overall personality and is realized in repeated occurrences of a specific mental process type or behavioural profile. ,false,,,http://purl.obolibrary.org/obo/MF_0000032,,,,,,A personality trait is an individual disposition or predisposition that forms part of an overall personality and is realized in repeated occurrences of a specific mental process type or behavioural profile. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000203,,,,,,,,,,,,,,,,,,,,,,,,,,personality trait,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000202,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044649,envenomation resulting in cytolysis in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with cytolysis in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with cytolysis in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044649,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in cytolysis in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0046958,nonassociative learning,,"A simple form of learning whereby the repeated presence of a stimulus leads to a change in the probability or strength of the response to that stimulus. There is no association of one type of stimulus with another, rather it is a generalized response to the environment.",false,,,http://purl.obolibrary.org/obo/GO_0007612,,,,,,"A simple form of learning whereby the repeated presence of a stimulus leads to a change in the probability or strength of the response to that stimulus. There is no association of one type of stimulus with another, rather it is a generalized response to the environment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0046958,,,,,,,,,,,,,,,,,,,,,,,,,,nonassociative learning,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000079,intersubjectivity,,The subjective experience of other beings as self-aware entities.,false,,,http://purl.obolibrary.org/obo/MF_0000101,,,,,,The subjective experience of other beings as self-aware entities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000079,,,,,,,,,,,,,,,,,,,,,,,,,,intersubjectivity,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000043,capability,,"A disposition inhering in an organism whose realization in the normal case brings benefits to an organism or group of organisms, where ""in the normal case"" means not only in the normal range on the scale, but also in a context which is normal for the group to which the bearer or user belongs.|Note that, as discussed in https://philpapers.org/archive/MERMC.pdf, both organisms and artifacts can bear capabilities. However, this capability class is just applicable to organismal capabilities (as a subclass of 'bodily disposition') and the definition has been amended from that of the definition source accordingly.",false,,,http://purl.obolibrary.org/obo/MF_0000032,personal capability,,,,,"A disposition inhering in an organism whose realization in the normal case brings benefits to an organism or group of organisms, where ""in the normal case"" means not only in the normal range on the scale, but also in a context which is normal for the group to which the bearer or user belongs.",https://github.com/NCOR-US/Capabilities/wiki/The-Account-of-Capabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000043,,,,,,,,,,,,,,,,,,,,,,,,"Note that, as discussed in https://philpapers.org/archive/MERMC.pdf, both organisms and artifacts can bear capabilities. However, this capability class is just applicable to organismal capabilities (as a subclass of 'bodily disposition') and the definition has been amended from that of the definition source accordingly.",,capability,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044624,envenomation resulting in modulation of cell migration in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of cell migration in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0035738,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the modulation of cell migration in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044624,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in modulation of cell migration in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0045475,locomotor rhythm,,The rhythm of the locomotor activity of an organism during its 24 hour activity cycle.,false,,,http://purl.obolibrary.org/obo/GO_0007626|http://purl.obolibrary.org/obo/GO_0048512,,,,,,The rhythm of the locomotor activity of an organism during its 24 hour activity cycle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0045475,,,,,,,,,,,,,,,,,,,,,,,,,,locomotor rhythm,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000004,independent continuant,,b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002]),false,,,http://purl.obolibrary.org/obo/BFO_0000002,,,IndependentContinuant,ic,,b is an independent continuant = Def. b is a continuant which is such that there is no c and no t such that b s-depends_on c at t. (axiom label in BFO2 Reference: [017-002]),,,,,,the bottom right portion of a human torso|an orchestra.|the interior of your mouth|an atom|a chair|a molecule|a spatial region|a heart|an organism|a leg,,,,(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] |(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] |(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] ,"For every independent continuant b and time t during the region of time spanned by its life, there are entities which s-depends_on b during t. (axiom label in BFO2 Reference: [018-002])|For any independent continuant b and any time t there is some spatial region r such that b is located_in r at t. (axiom label in BFO2 Reference: [134-001])",,,,,,,,,,,,,,,,,,,,,BFO:0000004,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,independent continuant,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000015,process,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",false,,,http://purl.obolibrary.org/obo/BFO_0000003,,,Process,process,,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t. (axiom label in BFO2 Reference: [083-003])",,,"BFO 2 Reference: The realm of occurrents is less pervasively marked by the presence of natural units than is the case in the realm of independent continuants. Thus there is here no counterpart of ‘object’. In BFO 1.0 ‘process’ served as such a counterpart. In BFO 2.0 ‘process’ is, rather, the occurrent counterpart of ‘material entity’. Those natural – as contrasted with engineered, which here means: deliberately executed – units which do exist in the realm of occurrents are typically either parasitic on the existence of natural units on the continuant side, or they are fiat in nature. Thus we can count lives; we can count football games; we can count chemical reactions performed in experiments or in chemical manufacturing. We cannot count the processes taking place, for instance, in an episode of insect mating behavior.Even where natural units are identifiable, for example cycles in a cyclical process such as the beating of a heart or an organism’s sleep/wake cycle, the processes in question form a sequence with no discontinuities (temporal gaps) of the sort that we find for instance where billiard balls or zebrafish or planets are separated by clear spatial gaps. Lives of organisms are process units, but they too unfold in a continuous series from other, prior processes such as fertilization, and they unfold in turn in continuous series of post-life processes such as post-mortem decay. Clear examples of boundaries of processes are almost always of the fiat sort (midnight, a time of death as declared in an operating theater or on a death certificate, the initiation of a state of war)",,,"a process of cell-division,  a beating of the heart|a process of sleeping|the course of a disease|the life of an organism|your process of aging.|a process of meiosis|the flight of a bird",,,,(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000015,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,process,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000026,one-dimensional spatial region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000006,,,OneDimensionalSpatialRegion,1d-s-region,,,,,,,A one-dimensional spatial region is a line or aggregate of lines stretching from one point in space to another. (axiom label in BFO2 Reference: [038-001]),an edge of a cube-shaped portion of space.,,,,(forall (x) (if (OneDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [038-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000026,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,one-dimensional spatial region,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0016544,"male courtship behavior, tapping to detect pheromone",,The process during courtship where the male insect taps the female with his frontal leg. An example of this is found in Drosophila melanogaster.,false,,,http://purl.obolibrary.org/obo/GO_0008049,,,,,,The process during courtship where the male insect taps the female with his frontal leg. An example of this is found in Drosophila melanogaster.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0016544,,,,,,,,,,,,,,,,,,,,,,,,,,"male courtship behavior, tapping to detect pheromone",,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044520,envenomation resulting in positive regulation of vasoactive intestinal polypeptide receptor activity in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of the activity of a vasoactive intestinal polypeptide receptor in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044519,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the resultant positive regulation of the activity of a vasoactive intestinal polypeptide receptor in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044520,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in positive regulation of vasoactive intestinal polypeptide receptor activity in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0003051,angiotensin-mediated drinking behavior,,The drinking behavior that is mediated by the action of angiotensin in the brain. Angiotensin stimulates the brain centers that control thirst.,false,,,http://purl.obolibrary.org/obo/GO_0042756,,,,,,The drinking behavior that is mediated by the action of angiotensin in the brain. Angiotensin stimulates the brain centers that control thirst.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0003051,,,,,,,,,,,,,,,,,,,,,,,,,,angiotensin-mediated drinking behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000080,time intentional modality,,The intentional structural capacity to experience lived time.,false,,,http://purl.obolibrary.org/obo/MF_0000076,,,,,,The intentional structural capacity to experience lived time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000080,,,,,,,,,,,,,,,,,,,,,,,,,,time intentional modality,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/MF_0000072,,,,,
http://purl.obolibrary.org/obo/GO_0035640,exploration behavior,,The specific behavior of an organism in response to a novel environment or stimulus.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,The specific behavior of an organism in response to a novel environment or stimulus.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0035640,,,,,,,,,,,,,,,,,,,,,,,,,,exploration behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044625,envenomation resulting in negative regulation of cell migration in other organism,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the negative regulation of cell migration in the bitten organism.",false,,,http://purl.obolibrary.org/obo/GO_0044624,,,,,,"A process that begins with venom being forced into an organism by the bite or sting of another organism, and ends with the negative regulation of cell migration in the bitten organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044625,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in negative regulation of cell migration in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0019098,reproductive behavior,,The specific behavior of an organism that is associated with reproduction.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,The specific behavior of an organism that is associated with reproduction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0019098,,,,,,,,,,,,,,,,,,,,,,,,,,reproductive behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000038,one-dimensional temporal region,,,false,,,http://purl.obolibrary.org/obo/BFO_0000008,,,OneDimensionalTemporalRegion,1d-t-region,,,,,"BFO 2 Reference: A temporal interval is a special kind of one-dimensional temporal region, namely one that is self-connected (is without gaps or breaks).",,A one-dimensional temporal region is a temporal region that is extended. (axiom label in BFO2 Reference: [103-001]),the temporal region during which a process occurs.,,,,(forall (x) (if (OneDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [103-001] ,,,,,,,,,,,,,,,,,,,,,,BFO:0000038,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/bfo.owl,one-dimensional temporal region,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0007626,locomotory behavior,,The specific movement from place to place of an organism in response to external or internal stimuli. Locomotion of a whole organism in a manner dependent upon some combination of that organism's internal state and external conditions.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,The specific movement from place to place of an organism in response to external or internal stimuli. Locomotion of a whole organism in a manner dependent upon some combination of that organism's internal state and external conditions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0007626,,,,,,,,,,,,,,,,,,,,,,,,,,locomotory behavior,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0008306,associative learning,,Learning by associating a stimulus (the cause) with a particular outcome (the effect).,false,,,http://purl.obolibrary.org/obo/GO_0007612,,,,,,Learning by associating a stimulus (the cause) with a particular outcome (the effect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0008306,,,,,,,,,,,,,,,,,,,,,,,,,,associative learning,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0044485,envenomation resulting in fibrinogenolysis in other organism,,"The process which begins with venom being forced into an organism by the bite or sting of another organism, and ends with fibrinogenolysis, a process that degrades fibrinogen at a variety of Arg-Lys bonds, thus impairing fibrinogen clotting in the bloodstream of the bitten/stung organism.",false,,,http://purl.obolibrary.org/obo/GO_0044536,,,,,,"The process which begins with venom being forced into an organism by the bite or sting of another organism, and ends with fibrinogenolysis, a process that degrades fibrinogen at a variety of Arg-Lys bonds, thus impairing fibrinogen clotting in the bloodstream of the bitten/stung organism.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0044485,,,,,,,,,,,,,,,,,,,,,,,,,,envenomation resulting in fibrinogenolysis in other organism,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000102,data about an ontology part,,"data about an ontology part is a data item about a part of an ontology, for example a term|Data about an ontology part is a data item about a part of an ontology, for example a term",false,,,http://purl.obolibrary.org/obo/IAO_0000027,,,,,,"data about an ontology part is a data item about a part of an ontology, for example a term|Data about an ontology part is a data item about a part of an ontology, for example a term",,,,data about an ontology part,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000102,,,,,,,,,,,,,,,,,,,,,,,,,,data about an ontology part,,,,,,,,,,,,,,,,,,,Person:Alan Ruttenberg|Person:Alan Ruttenberg,,
http://purl.obolibrary.org/obo/GO_0034607,turning behavior involved in mating,,"The sharp ventral turn performed by the male as he approaches either the hermaphrodite head or tail, whilst trying to locate his partner's vulva. Turning occurs via a sharp ventral coil of the male's tail.",false,,,http://purl.obolibrary.org/obo/GO_0060179|http://purl.obolibrary.org/obo/GO_0035178,,,,,,"The sharp ventral turn performed by the male as he approaches either the hermaphrodite head or tail, whilst trying to locate his partner's vulva. Turning occurs via a sharp ventral coil of the male's tail.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0034607,,,,,,,,,,,,,,,,,,,,,,,,,,turning behavior involved in mating,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000064,neuroticism,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as angry, anxious, depressed, unstable, and vulnerable.|Associated adjectives: anxious, self-pitying, tense, touchy unstable, and worrying.",false,,,http://purl.obolibrary.org/obo/MF_0000203,,,,,,"A personality trait manifesting itself in individual behavioral characteristics that are perceived as angry, anxious, depressed, unstable, and vulnerable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000064,,,,,,,,,,,,,,,,,,,,,,,http://www.github.com/no/ontologies/2017/PAO/Neuroticism,"Associated adjectives: anxious, self-pitying, tense, touchy unstable, and worrying.",,neuroticism,,,,,,,,,,,,,,,,,,,,,
